last day voice use,last day data use
14.037069,8.700681
12.656467,13.245955
10.606610,4.644391
11.211523,13.437549
5.849325,8.617220
9.567175,14.043429
13.163910,8.263075
15.469111,11.055214
16.673832,11.988551
16.158917,10.289668
14.890112,12.123207
10.394182,0.693147
10.022026,12.822887
0.000000,10.447148
13.780790,6.940222
8.696677,2.944439
12.880394,12.509874
13.420827,12.734563
6.448889,13.826120
13.504639,
10.513498,6.632002
8.784009,5.187386
12.385344,15.340369
14.485832,2.484907
10.998175,13.774897
16.741504,12.958019
14.882927,5.398163
13.355635,11.924200
7.839919,9.879912
11.334636,10.004192
6.304449,11.058653
6.432940,15.247970
12.471735,7.285507
14.239960,7.839132
8.401333,13.813125
8.718664,11.517276
9.696156,9.355479
13.154850,14.959931
14.660950,9.324026
8.116118,14.965187
14.037994,10.192831
9.517752,5.068904
10.944630,11.806699
4.189655,14.389320
5.655992,14.921877
12.942830,11.855877
14.902987,13.178540
10.399037,
12.444404,14.919603
11.818511,11.861298
6.473891,7.469084
16.474186,14.139330
14.727986,11.936152
4.644391,16.364507
10.391546,7.446001
14.813465,12.241999
11.422016,4.948760
12.358644,13.999948
15.896999,13.200775
8.079928,11.638641
9.307921,13.436463
13.252818,11.635700
14.514018,5.081404
12.007774,1.791759
9.637371,13.728245
12.814876,11.220673
1.098612,13.007386
10.806308,
,4.262680
14.430025,4.955827
11.865714,6.421622
12.123386,13.348887
7.063904,3.401197
15.807094,5.752573
2.944439,4.890349
12.108195,12.976139
7.979681,7.129298
13.723186,14.808238
4.634729,4.543295
10.876461,14.409675
15.290902,12.648641
11.443286,12.251347
15.776554,11.046866
10.115772,10.796632
9.977342,14.689497
10.652330,10.995327
11.484701,12.381281
6.625392,0.000000
12.238869,12.304899
15.917691,7.573017
13.332005,8.987322
,13.118689
6.447306,4.477337
6.748760,10.084600
9.572550,12.660629
9.934017,12.606967
12.419905,12.359995
7.419381,10.067518
12.189455,14.667988
15.326862,13.293437
10.861553,12.719408
13.158007,0.693147
13.969648,8.476996
14.114953,9.847023
13.849186,8.945854
9.238539,12.343806
3.465736,1.386294
13.692696,6.579251
6.570883,13.854975
11.414816,16.856153
13.214399,2.302585
14.394585,4.584967
10.637753,2.995732
2.639057,12.667820
7.894691,7.224025
11.577111,13.515861
13.256679,10.105448
13.888631,12.282237
9.806481,14.187029
9.956175,9.647433
6.463029,14.412651
7.012115,13.253123
5.476464,10.466782
5.257495,12.541033
10.704614,5.899897
13.382382,6.222576
6.467699,14.380292
12.533717,11.219306
11.487936,12.179883
8.854950,5.398163
16.687432,14.978203
8.414939,15.649041
10.994572,14.149359
7.532088,14.789712
,9.935567
14.183586,6.084499
14.388641,9.625624
13.127472,9.453051
8.652947,9.872100
9.395574,11.595390
5.017280,4.174387
10.778540,12.762177
14.258586,12.962458
3.367296,9.449830
8.816408,8.690810
12.342490,5.717028
16.230256,9.917341
12.226600,8.550821
13.835564,15.119004
5.638355,8.143517
15.833201,10.946041
13.214664,8.280964
1.791759,13.453804
16.247248,8.347827
,11.046595
1.609438,12.891387
10.754749,5.036953
3.970292,10.284831
14.269175,15.462663
9.019180,9.528721
13.864505,10.468631
7.610358,9.026057
15.130612,11.798976
10.290211,11.970711
12.508874,9.721186
15.122267,13.195077
18.064966,8.556414
7.889084,8.433377
3.465736,12.245308
12.972124,10.307485
13.627599,13.437723
11.390611,12.927460
6.432940,8.686430
13.079381,9.306741
1.098612,11.386807
13.503873,13.172005
9.110299,0.000000
8.605204,12.750441
12.285374,12.587955
7.916807,0.000000
11.906574,9.010913
15.202635,12.840775
8.557951,11.591672
14.387100,12.916625
9.877246,12.825153
14.824779,14.229639
1.791759,4.912655
6.573680,14.562390
8.112827,11.235458
11.913679,12.385373
11.172686,10.854643
5.442418,13.081902
13.921382,
14.321316,14.179280
15.948893,12.622089
10.801920,15.037043
14.119103,12.612927
10.836950,15.631693
4.465908,14.273705
11.448632,14.756201
0.000000,13.945710
11.139264,7.586296
12.034430,10.868416
9.239899,12.980392
16.693709,10.581013
11.076867,11.136980
10.080336,16.075546
12.390122,7.800163
12.557240,11.136427
10.826873,13.664870
16.352693,13.528110
16.056188,7.437206
10.582663,0.693147
12.441295,12.511658
6.881411,11.575402
7.840313,7.346655
5.023881,10.690011
9.038840,7.052721
13.810978,12.925971
14.571415,8.701014
9.363491,10.919207
13.146248,14.148453
12.832086,6.572283
10.314636,8.725182
12.655057,13.465387
13.591353,15.430310
4.934474,6.291569
4.234107,10.507257
7.474772,4.477337
15.347911,7.570959
6.781058,7.822845
7.624619,0.693147
11.958764,13.467029
13.104020,14.874210
13.341206,11.962133
15.692797,13.709315
10.214715,14.115197
10.815529,14.069507
8.675222,10.566742
11.881457,14.866602
6.056784,9.065661
13.925091,16.103092
11.066263,14.585271
11.885254,8.955706
8.132706,11.703281
12.563911,13.587800
15.751167,13.653313
12.699188,7.579679
12.953890,12.566307
9.528212,9.031692
14.323431,10.548494
10.121257,14.493333
11.503158,6.871091
6.329721,8.518792
5.552960,11.491365
6.617403,9.192584
13.757992,13.691719
15.090618,15.520642
10.226585,10.924354
14.431185,14.818728
9.140454,11.741431
12.085266,10.974266
7.880048,13.848739
9.673131,11.473488
12.411011,15.162519
10.750042,13.014756
14.797069,3.135494
15.411105,8.748146
7.416378,1.945910
5.433722,14.853779
13.301470,11.861566
14.284569,11.738434
12.891120,7.501634
13.799733,3.806662
4.718499,16.168952
11.321208,8.137103
13.683837,3.401197
13.957360,9.487138
12.630919,9.492356
11.034454,4.204693
12.369734,8.888757
12.230409,10.405383
9.031812,6.552508
12.402198,15.527967
8.977651,10.393845
12.829977,9.127611
4.330733,10.381366
14.078475,13.482286
9.777584,12.408217
10.874929,11.985725
11.744513,11.809201
15.124367,12.948898
15.098085,9.615339
10.195187,7.961719
11.820814,13.088202
12.628664,15.023112
10.179110,11.008761
12.684996,14.198866
12.306610,14.697158
13.970282,11.163255
13.912758,11.777257
10.404111,13.679616
18.391308,11.148578
3.367296,12.229926
8.809564,11.819550
7.649693,3.583519
12.212845,
10.678053,6.190315
11.559380,11.638244
10.401380,8.097122
16.504129,6.255750
12.743180,12.041369
,13.377660
14.395998,12.140894
13.423405,13.730022
9.212737,12.202762
8.952217,15.632368
11.095696,8.502689
7.924072,12.368319
4.406719,11.803466
10.590214,12.691396
0.693147,9.821681
6.661855,10.976047
13.566321,10.068366
4.983607,10.798759
12.179467,15.335440
10.520833,2.772589
8.825560,13.095226
12.694959,10.965799
15.364873,10.973649
11.128762,4.382027
13.940290,10.432291
13.284458,12.318383
12.641634,13.626267
15.320765,15.929828
9.367173,15.083414
10.338673,13.313237
7.879291,4.828314
11.575449,10.729875
15.305828,14.425601
11.457138,12.415661
13.056147,11.091240
7.178545,11.339453
8.722580,7.357556
11.656376,0.000000
11.089912,3.258097
12.503756,14.831983
13.310112,
16.290397,12.427294
14.442361,13.218161
,4.934474
12.650489,12.440666
12.925679,0.693147
14.620792,11.528139
5.198497,15.158641
10.161535,8.327968
3.332205,6.856462
14.836522,12.636699
5.880533,9.848556
9.980449,12.065056
8.357494,11.790943
8.664406,17.684585
16.055473,13.024775
10.480129,3.663562
12.974772,9.054739
14.421149,7.557473
9.904887,14.316526
10.360817,13.085556
5.484797,13.247142
13.221700,7.852828
11.000098,9.765546
11.658064,9.675080
13.208231,11.288994
7.516433,7.575072
14.501359,11.922774
12.405673,3.891820
12.464661,7.308543
8.389133,15.724127
11.073971,7.057898
2.302585,11.078212
11.792079,10.521318
7.009409,10.076306
14.868500,15.860205
14.012163,15.514034
4.736198,16.858517
10.693966,11.254970
6.869014,13.663428
10.288512,9.074635
12.828025,12.829269
12.611081,4.110874
8.257126,10.377047
9.263502,9.992780
13.377906,8.458504
14.254822,10.750685
4.969813,14.379466
9.961662,10.543049
4.007333,6.091310
13.655824,2.772589
9.876527,9.288412
6.659294,10.543972
13.968232,4.919981
13.634890,3.295837
15.329950,15.184922
14.344022,13.031024
13.595609,12.680831
12.087689,16.899584
13.963944,11.727149
5.866468,14.869417
5.003946,12.871309
13.859193,13.957806
8.731336,11.513445
15.778264,12.113343
8.558911,10.593405
13.534272,3.526361
13.334160,13.505016
16.001926,10.468659
6.124683,10.514855
10.411960,12.405104
12.853890,4.762174
,8.824384
14.407538,9.682280
11.382965,11.921891
11.770401,14.217852
14.709046,9.617471
8.911125,11.220043
1.386294,11.678448
10.327022,10.333385
8.636575,10.167082
11.919603,10.712572
7.309212,14.650084
5.023881,9.474933
14.521457,11.380194
13.061645,14.347627
5.988961,0.000000
8.513587,12.075713
13.563475,
4.890349,9.663198
10.174888,7.895436
11.875233,1.945910
8.173011,6.561031
13.583633,8.118207
10.449844,13.535955
13.861294,8.123558
14.844463,13.276863
9.306287,0.000000
12.499820,11.188676
8.870382,9.284984
16.302748,14.291138
6.835185,13.725392
7.556428,6.570883
14.996585,7.900266
16.016696,15.873089
13.346634,8.955061
15.218980,10.810415
14.516518,6.336826
14.881132,16.675565
13.443349,14.154022
12.703816,4.584967
11.635639,11.481404
11.928750,10.807949
11.527430,13.109335
11.813208,14.010963
16.340254,8.403128
1.098612,0.693147
11.536173,13.282639
11.672558,6.059123
10.613221,14.105981
9.557753,10.451985
8.392990,15.126244
,10.632533
4.454347,13.020277
14.743329,3.433987
13.785715,10.681734
11.097289,
18.843675,13.153839
9.295967,13.342425
13.860381,12.328503
9.369308,14.347915
14.282372,10.344931
6.265301,14.449649
12.043565,3.091042
15.131088,12.889806
16.196081,
4.077537,11.618492
15.146172,9.688870
11.973390,15.025317
14.097763,11.377255
11.771575,10.492218
2.944439,9.564161
2.995732,5.099866
10.691604,12.891571
11.029812,15.118375
12.967026,12.939224
13.662569,14.298823
9.694370,2.484907
14.259138,3.044522
,10.241637
6.216606,13.994302
10.971675,13.229212
13.390350,14.695430
16.172325,5.723585
11.073226,11.431054
6.180017,4.795791
3.135494,8.504311
14.732936,13.084400
4.615121,5.247024
12.733316,15.135454
10.155063,15.005627
12.552711,11.839189
13.446018,3.637586
13.044443,14.817671
9.188504,12.759532
17.017469,11.264310
12.547383,5.765191
7.987185,8.250098
10.770903,3.433987
2.079442,9.720165
13.785692,11.591154
7.426549,11.781425
14.060142,8.192017
15.451647,14.798980
13.565973,9.467073
8.709795,3.871201
16.385594,13.752059
12.695137,8.701346
10.030957,7.470794
9.470857,14.696656
14.632000,8.056744
16.634720,14.793135
10.827191,11.145637
9.136048,11.191025
8.727130,6.295266
8.350194,13.021276
12.119774,9.023890
13.807049,11.480072
5.459586,
15.291760,13.729777
13.919942,3.526361
12.844291,15.684315
16.077078,
8.078998,10.692013
9.947122,
15.926296,4.844187
8.569026,16.910268
14.031086,10.556151
14.010246,1.098612
10.882622,12.152007
6.169611,7.017506
14.515174,7.506042
12.053073,13.483728
12.200789,13.999265
8.528133,11.640245
6.975414,16.472585
,0.000000
9.925640,9.055206
8.781709,
11.604474,15.695087
14.698059,12.348787
2.302585,10.192606
9.642123,6.504288
8.084562,10.508705
14.961662,12.929291
5.087596,12.309969
12.370616,9.299358
8.589142,12.712703
13.051907,6.650279
12.427387,8.174703
13.816445,11.897834
7.986505,8.320448
3.806662,13.713710
11.617358,14.490697
14.155622,11.688105
13.830815,6.396930
8.796490,14.505586
,15.294545
9.825526,11.465698
4.007333,13.813843
10.260952,11.284757
13.677870,13.736335
15.814725,10.593530
9.327590,7.337588
9.778831,12.880959
15.918768,14.618705
,15.219335
10.373960,11.238765
9.936003,10.377047
7.836765,10.022470
8.132119,15.709736
11.565195,15.013056
7.148346,10.313144
5.634790,11.806386
13.486287,11.300029
10.031529,9.092232
3.951244,12.052980
8.258940,12.755404
13.867557,
13.091572,12.171523
11.469235,11.248191
11.247109,12.643676
8.306966,10.700702
15.395982,9.361945
7.827241,7.916078
10.477091,14.181034
4.700480,14.053056
13.419082,13.801084
11.028709,13.512097
5.905362,13.853737
10.929296,14.026690
10.549491,13.615357
11.198448,11.655336
13.218784,15.674787
13.413989,8.788746
10.112329,11.656835
7.263330,13.793723
10.061175,13.698446
12.240479,12.618768
12.884137,12.738687
12.997881,10.042075
9.504129,8.479076
15.653845,12.898955
12.732276,14.451065
0.000000,9.299358
14.142450,10.220850
7.284821,9.289152
7.110696,7.933080
3.091042,14.814995
5.796058,0.000000
13.387404,
,7.403670
8.259717,15.673387
17.705087,14.404295
8.863050,13.094717
12.565138,5.560682
10.147414,10.159485
5.905362,12.983085
13.400569,12.017016
12.662380,8.056427
11.879275,13.264115
14.020436,5.552960
8.933137,13.440922
13.848028,5.416100
10.765808,12.471375
10.668700,5.937536
16.226952,6.139885
14.004657,16.818465
12.675435,11.128086
12.738702,12.987240
14.549602,11.280741
6.809039,14.071529
6.324359,9.480749
8.885303,13.767975
9.412301,6.850126
10.172140,13.948372
9.770413,14.355093
13.171007,8.849084
6.688355,13.567250
13.585548,8.699015
9.413444,11.578919
5.278115,
11.015625,11.500185
14.403133,14.667549
15.393581,13.204693
2.639057,11.520517
13.344812,1.098612
7.653969,10.698469
15.703763,0.693147
13.514258,15.784968
13.860384,10.437903
15.427975,10.458981
11.369032,0.000000
9.757421,1.098612
13.095687,14.414749
11.419285,8.579417
11.793930,3.135494
7.543803,13.292800
10.031617,14.962240
8.393895,9.523398
11.879518,
13.763392,15.085726
6.822197,6.428105
9.077951,8.701014
15.167010,11.737899
14.290254,12.142930
11.032128,13.150935
11.030590,3.332205
5.866468,10.807807
12.821820,10.873565
8.301273,6.003887
14.209298,14.016646
12.031862,11.652122
16.449232,8.168770
8.919186,7.429521
15.463240,7.881560
13.275078,11.305237
15.574955,11.928196
8.444622,14.027206
10.375364,8.367997
13.601604,10.239102
11.257543,
10.743631,11.103422
6.645091,11.731418
13.250927,6.447306
15.055810,16.406225
6.091310,9.170455
10.367693,11.428532
12.924849,12.650611
8.175548,16.755548
11.417878,7.809947
8.701845,7.261225
11.438967,4.700480
13.459608,12.317390
15.909780,2.833213
10.955043,11.187749
6.993933,12.584920
14.038500,8.647168
1.609438,8.820552
10.591924,16.717183
6.818924,12.902968
9.251290,16.158192
13.683403,13.303110
15.612680,6.159095
15.650363,13.399172
15.362260,9.945157
9.285448,10.957294
13.848624,9.510000
14.313300,7.821643
9.609385,8.361241
2.079442,16.252743
13.844324,12.817277
12.826652,7.607878
14.379545,10.544894
15.171166,10.968043
10.172063,12.756723
15.097620,8.942592
7.802209,14.986440
3.044522,4.820282
4.007333,16.009403
12.308923,6.086775
12.371629,15.745623
10.586685,14.010152
13.339455,13.328712
5.347108,8.082402
9.942997,0.000000
12.484401,2.995732
7.298445,13.243192
6.947937,11.301735
8.652772,13.434418
12.498082,5.981414
8.355380,15.283935
10.006270,15.005412
11.957989,10.262664
16.558631,6.541030
10.107897,13.164681
10.817716,14.550649
14.948240,9.714927
13.842703,12.087807
11.599002,13.285286
4.897840,13.442125
4.406719,12.258342
13.863102,10.511703
6.576470,8.956609
15.690877,0.693147
13.439028,15.154690
16.156777,14.499955
14.240058,10.753040
11.756491,14.193113
13.148871,11.380833
11.590460,15.493820
6.037871,3.044522
9.048057,10.806227
10.883504,9.407222
12.412635,10.237743
8.124151,12.961316
13.015871,9.161150
15.461819,8.309185
10.709472,9.021236
7.515345,14.752484
13.678497,12.377864
3.465736,8.803725
13.723388,3.737670
13.821471,15.489720
5.429346,4.219508
9.592605,12.844922
14.351246,14.606863
8.756210,1.609438
1.609438,12.116832
13.541692,11.575581
8.910990,7.253470
12.507606,8.988696
14.734613,12.379791
11.667396,6.712956
4.969813,13.809240
7.615791,12.008579
12.573476,11.522559
12.336645,7.677864
12.016309,12.874876
8.037220,7.756195
6.259581,13.248527
15.865977,11.683242
16.449623,13.266967
10.491663,16.476219
11.040391,13.614354
9.352968,14.859247
,14.917185
4.787492,3.526361
7.806696,17.755589
14.349857,14.962613
3.610918,
11.291431,11.772061
9.373309,4.672829
13.318953,0.693147
9.546670,15.890984
11.555525,11.541435
8.876126,9.348623
,14.987848
13.890117,12.203279
8.238273,7.435438
10.089635,8.508152
15.137087,9.173054
15.117084,10.182066
8.072155,2.564949
11.523519,9.239316
9.375346,12.536060
9.536041,10.408617
9.381517,7.776535
15.566383,9.569622
7.624131,13.444700
12.067242,15.220022
14.607124,9.272188
10.968147,14.494910
10.286503,13.717366
11.480908,11.468315
16.422719,10.109241
16.007347,12.268357
10.790597,11.057550
9.650014,7.364547
12.203404,13.671704
8.125039,16.081229
14.341895,10.174507
12.708196,9.020873
10.738720,7.323831
12.017300,14.493567
8.962648,10.126871
5.786897,12.806460
6.391917,12.854709
0.000000,8.208492
11.903128,8.448486
11.813911,5.093750
,9.572689
10.397604,13.019345
13.862379,0.693147
9.763306,8.325548
14.533713,12.089696
12.048085,11.682634
6.704414,13.258130
9.477845,15.445526
5.743003,13.843731
11.359320,12.186905
11.800140,16.261168
13.106781,9.666435
8.006368,10.269692
13.185297,12.496527
7.211557,11.407176
7.726213,15.400663
4.248495,9.933726
2.639057,13.679538
10.170610,5.771441
9.163982,14.750458
14.078312,14.820516
,6.616065
14.870646,13.997574
,12.462245
7.529406,10.545394
14.353562,11.094892
13.278130,10.025749
9.329988,6.224558
7.201916,11.766521
13.986447,10.413193
5.758902,8.137980
10.094769,11.369459
14.961528,14.045390
10.235306,11.807712
3.637586,0.000000
12.207427,11.637856
,
9.323312,7.125283
11.683933,10.658365
10.709025,13.481325
13.555423,4.510860
14.038305,12.637696
9.698552,11.352017
,7.531016
12.580515,13.005791
11.345701,12.591413
14.091314,11.656428
12.026575,11.868149
13.035969,12.846294
11.559828,13.904738
15.066529,12.878800
12.948503,16.907722
9.877759,11.408642
16.175924,5.303305
3.912023,5.768321
10.463817,
9.241742,5.273000
7.111512,9.708142
15.677330,14.684876
13.557901,1.609438
12.675589,10.641728
9.215527,13.268382
11.869123,10.172101
4.564348,14.161651
6.715383,15.581749
2.890372,8.195058
3.761200,12.615264
11.741128,6.812345
10.745400,6.416732
11.774743,10.886015
11.972216,11.778807
13.759153,15.259754
11.476542,10.947626
13.762414,7.536364
12.735815,6.378426
13.083092,14.836012
11.988190,14.697011
12.903896,5.983936
10.612926,11.284518
14.613057,4.007333
10.860671,12.050097
10.473845,10.439016
9.357035,14.121963
12.558594,
11.965001,8.069655
14.574786,13.825590
12.911442,9.635608
14.978688,10.344320
11.201442,9.982807
13.069616,14.343348
15.272573,11.470498
16.065132,15.738564
14.911962,12.233007
12.392204,9.527338
12.338079,7.516977
10.125110,12.557170
12.743983,14.233365
14.225357,6.587550
1.098612,7.006695
7.208600,6.714171
7.696667,9.975622
11.023290,15.233499
8.417152,2.079442
7.142827,8.623353
14.371380,12.952626
13.800547,7.185387
0.000000,12.005064
13.950661,13.780238
10.441909,
15.529544,12.819754
15.119501,14.484302
